deal_row_id,deal_owner_name,source,campaign,product,payment_type,created_time_dt,closing_date_dt,lag_days,revenue_cash,revenue_contract
1402,Charlie Davis,Organic,,UX/UI Design,One Payment,2024-06-04 23:39:00,2024-06-12,7.014583333333333,4500.0,4500.0
7083,Cara Iverson,Google Ads,performancemax_wide_AT,Digital Marketing,Recurring Payments,2024-03-28 00:19:00,2024-04-04,6.986805555555556,300.0,4000.0
20152,Ulysses Adams,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Recurring Payments,2023-08-22 08:43:00,2023-08-29,6.636805555555555,350.0,3500.0
12944,Ulysses Adams,Bloggers,Bloggernina_DE,Web Developer,Recurring Payments,2024-01-09 10:16:00,2024-01-16,6.572222222222222,200.0,2000.0
1387,Charlie Davis,SMM,,Digital Marketing,Recurring Payments,2024-06-05 10:21:00,2024-06-12,6.56875,300.0,4000.0
9397,Paula Underwood,SMM,,Web Developer,One Payment,2024-02-24 10:59:00,2024-03-02,6.542361111111111,1000.0,2500.0
20065,Jane Smith,CRM,web2408_DE,Digital Marketing,Recurring Payments,2023-08-24 11:20:00,2023-08-31,6.527777777777778,350.0,3500.0
13072,Julia Nelson,Facebook Ads,03.07.23women,Digital Marketing,One Payment,2024-01-07 12:26:00,2024-01-14,6.481944444444444,,3500.0
4214,Victor Barnes,Organic,,UX/UI Design,One Payment,2024-04-23 14:24:00,2024-04-30,6.4,2000.0,3000.0
1041,Quincy Vincent,Facebook Ads,02.07.23wide_DE,Digital Marketing,,2024-06-10 15:33:00,2024-06-17,6.352083333333334,1000.0,11000.0
18992,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-09-26 17:02:00,2023-10-03,6.290277777777778,400.0,4000.0
16812,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,One Payment,2023-11-07 17:17:00,2023-11-14,6.279861111111111,1000.0,11500.0
19607,Ulysses Adams,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Recurring Payments,2023-09-11 17:56:00,2023-09-18,6.252777777777778,500.0,4000.0
1496,Quincy Vincent,Youtube Ads,youtube_shorts_DE,UX/UI Design,One Payment,2024-06-03 18:33:00,2024-06-10,6.227083333333334,4000.0,4000.0
7447,Paula Underwood,SMM,,UX/UI Design,,2024-03-22 18:50:00,2024-03-29,6.215277777777778,1000.0,11000.0
7698,Ian Miller,Bloggers,mu_DE,UX/UI Design,Recurring Payments,2024-03-19 20:06:00,2024-03-26,6.1625,300.0,4000.0
1705,Paula Underwood,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,One Payment,2024-05-31 20:56:00,2024-06-07,6.127777777777778,2000.0,3000.0
15695,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,One Payment,2023-11-21 21:29:00,2023-11-28,6.104861111111111,3000.0,2500.0
10709,Nina Scott,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Recurring Payments,2024-02-06 01:35:00,2024-02-12,5.934027777777778,300.0,4000.0
19910,Oliver Taylor,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-29 01:54:00,2023-09-04,5.920833333333333,1000.0,11500.0
12314,Ulysses Adams,Facebook Ads,04.07.23recentlymoved_DE,Web Developer,Recurring Payments,2024-01-17 04:36:00,2024-01-23,5.808333333333334,200.0,2000.0
20159,Ulysses Adams,Facebook Ads,04.07.23recentlymoved_DE,Digital Marketing,Recurring Payments,2023-08-22 06:23:00,2023-08-28,5.7340277777777775,350.0,3500.0
18291,Mason Roberts,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Recurring Payments,2023-10-10 10:17:00,2023-10-16,5.571527777777778,500.0,4000.0
6543,Ulysses Adams,Organic,,Web Developer,,2024-04-03 10:19:00,2024-04-09,5.570138888888889,1000.0,5000.0
13218,Kevin Parker,CRM,Trigger_DE,UX/UI Design,,2024-01-04 10:57:00,2024-01-10,5.54375,1000.0,11000.0
2139,Quincy Vincent,SMM,,Digital Marketing,One Payment,2024-05-24 13:10:00,2024-05-30,5.451388888888889,2000.0,3000.0
2549,Paula Underwood,Organic,,Digital Marketing,Recurring Payments,2024-05-15 14:49:00,2024-05-21,5.382638888888889,300.0,4000.0
9569,Paula Underwood,Telegram posts,ASA_de_DE,UX/UI Design,One Payment,2024-02-22 15:51:00,2024-02-28,5.339583333333334,,3500.0
2433,Eva Kent,Google Ads,brand_search_eng_DE,Web Developer,One Payment,2024-05-17 16:38:00,2024-05-23,5.3069444444444445,2000.0,2000.0
5547,Julia Nelson,SMM,,Web Developer,Recurring Payments,2024-04-12 16:51:00,2024-04-18,5.297916666666667,500.0,2500.0
17475,Kevin Parker,SMM,,Digital Marketing,Recurring Payments,2023-10-25 17:05:00,2023-10-31,5.288194444444445,350.0,3500.0
11772,Quincy Vincent,Organic,,UX/UI Design,Recurring Payments,2024-01-24 18:04:00,2024-01-30,5.247222222222222,2000.0,3500.0
20477,Charlie Davis,Telegram posts,jet_DE,Digital Marketing,Recurring Payments,2023-08-15 18:53:00,2023-08-21,5.2131944444444445,350.0,3500.0
16766,Jane Smith,Organic,,Digital Marketing,,2023-11-08 19:34:00,2023-11-14,5.184722222222222,1000.0,11500.0
16706,Ulysses Adams,Google Ads,Dis_DE,UX/UI Design,Recurring Payments,2023-11-10 07:37:00,2023-11-15,4.682638888888889,350.0,3500.0
1536,Paula Underwood,Google Ads,performancemax_wide_AT,UX/UI Design,One Payment,2024-06-03 09:09:00,2024-06-08,4.61875,2000.0,4000.0
8170,Charlie Davis,Facebook Ads,03.07.23women,Digital Marketing,One Payment,2024-03-13 09:33:00,2024-03-18,4.602083333333334,2000.0,3000.0
20788,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-06 11:26:00,2023-08-11,4.523611111111111,350.0,3500.0
11490,Charlie Davis,Bloggers,,Web Developer,Recurring Payments,2024-01-27 11:38:00,2024-02-01,4.5152777777777775,200.0,2000.0
17826,Julia Nelson,Facebook Ads,04.07.23recentlymoved_DE,Digital Marketing,Recurring Payments,2023-10-19 12:04:00,2023-10-24,4.497222222222222,300.0,
8650,Charlie Davis,Organic,,Web Developer,Recurring Payments,2024-03-06 12:28:00,2024-03-11,4.480555555555555,600.0,2000.0
5580,Ulysses Adams,Facebook Ads,03.07.23women,UX/UI Design,Recurring Payments,2024-04-12 13:10:00,2024-04-17,4.451388888888889,300.0,2000.0
2899,Ben Hall,Facebook Ads,02.07.23wide_DE,UX/UI Design,One Payment,2024-05-10 13:44:00,2024-05-15,4.427777777777778,4500.0,4500.0
8154,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,One Payment,2024-03-13 14:10:00,2024-03-18,4.409722222222222,3500.0,3000.0
2950,Paula Underwood,Google Ads,Dis_DE,UX/UI Design,,2024-05-09 15:20:00,2024-05-14,4.361111111111111,1000.0,11000.0
2944,Ben Hall,Facebook Ads,24.09.23retargeting_DE,Web Developer,Reservation,2024-05-09 17:51:00,2024-05-14,4.25625,100.0,2500.0
14256,Paula Underwood,Organic,,UX/UI Design,Recurring Payments,2023-12-14 18:03:00,2023-12-19,4.247916666666667,300.0,4000.0
6266,Cara Iverson,Tiktok Ads,20.03.2024wide_PL,UX/UI Design,Recurring Payments,2024-04-06 18:16:00,2024-04-11,4.238888888888889,300.0,4000.0
20029,Ulysses Adams,Webinar,web2408_DE,Digital Marketing,One Payment,2023-08-24 21:05:00,2023-08-29,4.121527777777778,2000.0,3500.0
17400,Ulysses Adams,CRM,26.10start,Digital Marketing,Recurring Payments,2023-10-26 21:43:00,2023-10-31,4.095138888888889,350.0,3500.0
3162,Charlie Davis,CRM,1005start,UX/UI Design,,2024-05-06 21:52:00,2024-05-11,4.088888888888889,1000.0,11000.0
2079,Cara Iverson,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Recurring Payments,2024-05-25 22:26:00,2024-05-30,4.065277777777778,300.0,4000.0
12173,Ulysses Adams,Facebook Ads,04.07.23recentlymoved_DE,Web Developer,One Payment,2024-01-18 22:27:00,2024-01-23,4.064583333333333,2000.0,2000.0
19417,Kevin Parker,Google Ads,Dis_DE,Digital Marketing,Recurring Payments,2023-09-17 00:40:00,2023-09-21,3.9722222222222223,450.0,4500.0
9353,Victor Barnes,Google Ads,performancemax_digitalmarkt_ru_DE,Web Developer,,2024-02-25 00:40:00,2024-02-29,3.9722222222222223,1000.0,5000.0
1254,Charlie Davis,CRM,1006start,UX/UI Design,Recurring Payments,2024-06-07 04:55:00,2024-06-11,3.795138888888889,300.0,4000.0
2531,Paula Underwood,Organic,,Web Developer,Recurring Payments,2024-05-16 05:51:00,2024-05-20,3.75625,500.0,2500.0
20640,Charlie Davis,SMM,,Digital Marketing,Recurring Payments,2023-08-10 06:36:00,2023-08-14,3.725,350.0,3500.0
14647,Julia Nelson,Youtube Ads,youtube_shorts_DE,UX/UI Design,Recurring Payments,2023-12-10 10:39:00,2023-12-14,3.55625,300.0,4000.0
13462,Quincy Vincent,SMM,,UX/UI Design,Recurring Payments,2023-12-29 12:05:00,2024-01-02,3.4965277777777777,300.0,4000.0
12818,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2024-01-11 14:09:00,2024-01-15,3.410416666666667,300.0,4000.0
14271,Ulysses Adams,Facebook Ads,02.07.23wide_DE,UX/UI Design,Recurring Payments,2023-12-14 14:53:00,2023-12-18,3.379861111111111,300.0,4000.0
18837,Charlie Davis,CRM,referral,Digital Marketing,Recurring Payments,2023-09-29 17:02:00,2023-10-03,3.290277777777778,500.0,4000.0
11946,Quincy Vincent,Bloggers,mu_DE,Digital Marketing,Recurring Payments,2024-01-22 17:02:00,2024-01-26,3.290277777777778,300.0,4000.0
479,Ben Hall,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Recurring Payments,2024-06-15 17:02:00,2024-06-19,3.290277777777778,500.0,4500.0
6937,Nina Scott,Organic,,Web Developer,One Payment,2024-03-29 17:28:00,2024-04-02,3.272222222222222,1000.0,2000.0
6089,Ulysses Adams,Organic,,Digital Marketing,Recurring Payments,2024-04-08 18:52:00,2024-04-12,3.213888888888889,300.0,4000.0
18527,Julia Nelson,Facebook Ads,02.07.23wide_DE,UX/UI Design,,2023-10-05 18:56:00,2023-10-09,3.2111111111111112,1000.0,11000.0
6488,Paula Underwood,Organic,,Digital Marketing,One Payment,2024-04-03 19:31:00,2024-04-07,3.1868055555555554,2000.0,3000.0
15499,Julia Nelson,Webinar,web2311_DE,UX/UI Design,One Payment,2023-11-23 20:06:00,2023-11-27,3.1625,3000.0,2500.0
2159,Cara Iverson,Organic,,Web Developer,,2024-05-24 00:51:00,2024-05-27,2.964583333333333,1000.0,9000.0
7329,Ben Hall,Facebook Ads,02.07.23wide_DE,UX/UI Design,Recurring Payments,2024-03-25 02:14:00,2024-03-28,2.9069444444444446,300.0,4000.0
19029,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,One Payment,2023-09-26 06:27:00,2023-09-29,2.73125,500.0,3500.0
4249,Quincy Vincent,Bloggers,mu_DE,Digital Marketing,Recurring Payments,2024-04-23 07:38:00,2024-04-26,2.6819444444444445,300.0,4000.0
18660,Charlie Davis,Facebook Ads,02.07.23wide_DE,Digital Marketing,One Payment,2023-10-03 09:06:00,2023-10-06,2.620833333333333,2000.0,3500.0
1755,Eva Kent,Youtube Ads,youtube_shorts_DE,Digital Marketing,Recurring Payments,2024-05-31 09:32:00,2024-06-03,2.602777777777778,500.0,4500.0
13103,Charlie Davis,Facebook Ads,02.07.23wide_DE,Digital Marketing,One Payment,2024-01-06 10:26:00,2024-01-09,2.5652777777777778,,3500.0
9465,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Web Developer,One Payment,2024-02-23 12:03:00,2024-02-26,2.497916666666667,2000.0,2000.0
1966,Paula Underwood,Facebook Ads,04.07.23recentlymoved_DE,Web Developer,Recurring Payments,2024-05-28 12:34:00,2024-05-31,2.4763888888888888,500.0,3500.0
18377,Kevin Parker,Google Ads,brand_search_eng_DE,Digital Marketing,Recurring Payments,2023-10-08 13:13:00,2023-10-11,2.4493055555555556,450.0,4500.0
20296,Jane Smith,Bloggers,,Digital Marketing,Recurring Payments,2023-08-20 13:19:00,2023-08-23,2.4451388888888888,350.0,3500.0
18688,Charlie Davis,Facebook Ads,04.07.23recentlymoved_DE,Digital Marketing,Recurring Payments,2023-10-02 13:22:00,2023-10-05,2.4430555555555555,350.0,3500.0
19051,George King,Organic,,Digital Marketing,Recurring Payments,2023-09-25 15:55:00,2023-09-28,2.3368055555555554,450.0,4500.0
18641,Charlie Davis,CRM,Trigger_DE,Digital Marketing,Recurring Payments,2023-10-03 16:16:00,2023-10-06,2.3222222222222224,300.0,
10841,Victor Barnes,Youtube Ads,youtube_shorts_DE,UX/UI Design,One Payment,2024-02-04 17:10:00,2024-02-07,2.2847222222222223,,3500.0
469,Eva Kent,Google Ads,performancemax_wide_AT,Digital Marketing,Recurring Payments,2024-06-15 20:01:00,2024-06-18,2.1659722222222224,500.0,4500.0
3726,Paula Underwood,Facebook Ads,07.07.23LAL_DE,Digital Marketing,,2024-04-29 22:39:00,2024-05-02,2.05625,1000.0,11000.0
19664,Charlie Davis,Facebook Ads,02.07.23wide_DE,Digital Marketing,Recurring Payments,2023-09-08 22:53:00,2023-09-11,2.046527777777778,350.0,3500.0
17391,Victor Barnes,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,,2023-10-27 07:17:00,2023-10-29,1.6965277777777779,1000.0,11500.0
14366,Victor Barnes,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,,2023-12-13 09:05:00,2023-12-15,1.6215277777777777,1000.0,11500.0
4667,Charlie Davis,Webinar,webinar1604,Digital Marketing,Recurring Payments,2024-04-18 09:17:00,2024-04-20,1.6131944444444444,1000.0,4000.0
19199,Jane Smith,Organic,,Digital Marketing,Recurring Payments,2023-09-22 10:52:00,2023-09-24,1.5472222222222223,350.0,3500.0
20925,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-01 10:53:00,2023-08-03,1.5465277777777777,350.0,3500.0
10875,Victor Barnes,Youtube Ads,youtube_shorts_DE,Web Developer,Recurring Payments,2024-02-04 10:54:00,2024-02-06,1.5458333333333334,600.0,2500.0
19879,Jane Smith,Youtube Ads,youtube_shorts_DE,Digital Marketing,Recurring Payments,2023-08-30 10:59:00,2023-09-01,1.542361111111111,350.0,3500.0
1903,Ben Hall,Organic,,Digital Marketing,One Payment,2024-05-29 11:03:00,2024-05-31,1.5395833333333333,4000.0,4000.0
18187,Kevin Parker,Organic,,Digital Marketing,Recurring Payments,2023-10-12 11:06:00,2023-10-14,1.5375,450.0,4500.0
20359,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-19 11:09:00,2023-08-21,1.5354166666666667,350.0,3500.0
1960,Ulysses Adams,Google Ads,brand_search_eng_DE,Digital Marketing,Recurring Payments,2024-05-28 14:24:00,2024-05-30,1.4,500.0,4500.0
13290,Victor Barnes,Organic,,Digital Marketing,Recurring Payments,2024-01-03 14:27:00,2024-01-05,1.3979166666666667,300.0,4000.0
13276,Paula Underwood,Bloggers,bloggerfrai_DE,Digital Marketing,Recurring Payments,2024-01-03 16:27:00,2024-01-05,1.3145833333333334,4000.0,4000.0
13494,Julia Nelson,Facebook Ads,,UX/UI Design,,2023-12-28 16:35:00,2023-12-30,1.3090277777777777,1000.0,11000.0
14614,Quincy Vincent,Google Ads,Dis_DE,Digital Marketing,Recurring Payments,2023-12-10 16:36:00,2023-12-12,1.3083333333333333,300.0,4000.0
6504,Ben Hall,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,One Payment,2024-04-03 17:03:00,2024-04-05,1.2895833333333333,,3500.0
20408,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-17 19:19:00,2023-08-19,1.195138888888889,350.0,3500.0
20081,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,One Payment,2023-08-23 23:32:00,2023-08-25,1.0194444444444444,2000.0,4000.0
17171,Kevin Parker,SMM,,UX/UI Design,Recurring Payments,2023-11-01 07:20:00,2023-11-02,0.6944444444444444,350.0,3500.0
8113,Julia Nelson,Youtube Ads,youtube_shorts_DE,Digital Marketing,Recurring Payments,2024-03-14 08:14:00,2024-03-15,0.6569444444444444,300.0,4000.0
7067,Ben Hall,Youtube Ads,youtube_shorts_DE,Web Developer,One Payment,2024-03-28 08:38:00,2024-03-29,0.6402777777777777,1000.0,2000.0
9921,Quincy Vincent,Facebook Ads,02.07.23wide_DE,Digital Marketing,One Payment,2024-02-18 12:09:00,2024-02-19,0.49375,2000.0,3000.0
11442,Quincy Vincent,Facebook Ads,07.07.23LAL_DE,Digital Marketing,,2024-01-28 13:22:00,2024-01-29,0.44305555555555554,1000.0,11000.0
9251,Victor Barnes,Organic,,Digital Marketing,One Payment,2024-02-26 14:17:00,2024-02-27,0.4048611111111111,3500.0,3500.0
1282,Ulysses Adams,Organic,,Web Developer,One Payment,2024-06-06 14:27:00,2024-06-07,0.39791666666666664,3500.0,3500.0
11225,Quincy Vincent,SMM,blog2_DE,UX/UI Design,One Payment,2024-01-31 14:44:00,2024-02-01,0.3861111111111111,4000.0,4000.0
16735,Charlie Davis,Google Ads,Dis_DE,Digital Marketing,Recurring Payments,2023-11-09 15:22:00,2023-11-10,0.3597222222222222,350.0,3500.0
11845,Charlie Davis,Facebook Ads,02.07.23wide_DE,UX/UI Design,Recurring Payments,2024-01-23 15:32:00,2024-01-24,0.3527777777777778,200.0,2500.0
13325,Charlie Davis,SMM,,UX/UI Design,Recurring Payments,2024-01-02 16:36:00,2024-01-03,0.30833333333333335,300.0,4000.0
16992,Charlie Davis,Organic,,Digital Marketing,,2023-11-03 17:17:00,2023-11-04,0.2798611111111111,1000.0,11500.0
7029,Paula Underwood,Tiktok Ads,12.07.2023wide_DE,UX/UI Design,One Payment,2024-03-28 17:31:00,2024-03-29,0.2701388888888889,2000.0,3000.0
12119,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,One Payment,2024-01-19 17:44:00,2024-01-20,0.2611111111111111,2000.0,3500.0
11934,Kevin Parker,Facebook Ads,15.07.23b_DE,Digital Marketing,Recurring Payments,2024-01-22 18:57:00,2024-01-23,0.21041666666666667,200.0,2500.0
21313,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,Web Developer,,2023-07-18 21:11:00,2023-07-19,0.11736111111111111,1000.0,5000.0
2257,Paula Underwood,Google Ads,brand_search_eng_DE,UX/UI Design,One Payment,2024-05-21 21:51:00,2024-05-22,0.08958333333333333,4500.0,4500.0
18671,Kevin Parker,Facebook Ads,02.07.23wide_DE,Digital Marketing,,2023-10-02 21:52:00,2023-10-03,0.08888888888888889,1000.0,11000.0
12761,Paula Underwood,Youtube Ads,youtube_shorts_DE,Digital Marketing,,2024-01-11 23:02:00,2024-01-12,0.04027777777777778,1000.0,11000.0
20427,Charlie Davis,Organic,,Digital Marketing,Recurring Payments,2023-08-17 01:28:00,2023-08-17,-0.06111111111111111,350.0,3500.0
4152,Charlie Davis,Organic,,UX/UI Design,One Payment,2024-04-24 08:12:00,2024-04-24,-0.3416666666666667,1000.0,
14139,Julia Nelson,Youtube Ads,youtube_shorts_DE,Digital Marketing,One Payment,2023-12-16 09:12:00,2023-12-16,-0.38333333333333336,2000.0,3500.0
2720,Eva Kent,Facebook Ads,24.09.23retargeting_DE,Digital Marketing,Recurring Payments,2024-05-13 09:16:00,2024-05-13,-0.3861111111111111,500.0,5000.0
13512,Julia Nelson,Organic,,Digital Marketing,One Payment,2023-12-28 09:48:00,2023-12-28,-0.4083333333333333,,3500.0
11164,Charlie Davis,Organic,,Web Developer,One Payment,2024-02-01 10:06:00,2024-02-01,-0.42083333333333334,1000.0,2000.0
20105,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-23 10:24:00,2023-08-23,-0.43333333333333335,350.0,3500.0
15009,Nina Scott,Organic,,Digital Marketing,,2023-12-06 10:37:00,2023-12-06,-0.4423611111111111,1000.0,11000.0
3288,Paula Underwood,Google Ads,performancemax_wide_AT,Web Developer,,2024-05-05 12:41:00,2024-05-05,-0.5284722222222222,1000.0,5000.0
14436,Ulysses Adams,Organic,,UX/UI Design,,2023-12-12 13:32:00,2023-12-12,-0.5638888888888889,1000.0,11000.0
18070,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-10-14 13:50:00,2023-10-14,-0.5763888888888888,500.0,4000.0
14351,Ulysses Adams,Facebook Ads,02.07.23wide_DE,UX/UI Design,Recurring Payments,2023-12-13 13:53:00,2023-12-13,-0.5784722222222223,300.0,4000.0
18849,Charlie Davis,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Recurring Payments,2023-09-29 14:20:00,2023-09-29,-0.5972222222222222,500.0,4000.0
15417,Paula Underwood,Organic,,Digital Marketing,,2023-11-26 14:25:00,2023-11-26,-0.6006944444444444,1000.0,11000.0
14270,Paula Underwood,Tiktok Ads,12.07.2023wide_DE,UX/UI Design,,2023-12-14 15:02:00,2023-12-14,-0.6263888888888889,1000.0,11000.0
20836,Diana Evans,Facebook Ads,02.07.23wide_DE,Digital Marketing,Recurring Payments,2023-08-04 15:53:00,2023-08-04,-0.6618055555555555,350.0,3500.0
19735,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,,2023-09-06 16:26:00,2023-09-06,-0.6847222222222222,1000.0,11000.0
1500,Cara Iverson,Google Ads,performancemax_wide_AT,UX/UI Design,Recurring Payments,2024-06-03 17:23:00,2024-06-03,-0.7243055555555555,500.0,4500.0
8696,Nina Scott,Facebook Ads,07.07.23LAL_DE,Web Developer,,2024-03-05 17:34:00,2024-03-05,-0.7319444444444444,1000.0,5000.0
21365,Julia Nelson,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,,2023-07-17 18:02:00,2023-07-17,-0.7513888888888889,1000.0,11000.0
18011,Charlie Davis,CRM,Trigger_DE,Digital Marketing,Recurring Payments,2023-10-15 18:09:00,2023-10-15,-0.75625,1000.0,11500.0
15381,Julia Nelson,Organic,,UX/UI Design,,2023-11-27 19:38:00,2023-11-27,-0.8180555555555555,1000.0,11000.0
3031,Oliver Taylor,Organic,,Digital Marketing,,2024-05-08 12:54:00,2024-05-07,-1.5375,1000.0,11000.0
3019,Oliver Taylor,Organic,,UX/UI Design,Recurring Payments,2024-05-08 15:31:00,2024-05-07,-1.6465277777777778,1000.0,11000.0
14007,,Organic,,,One Payment,2023-12-19 10:37:00,2023-07-01,-171.4423611111111,0.0,0.0
6357,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Recurring Payments,2024-04-05 10:40:00,2023-10-03,-185.44444444444446,1000.0,11000.0
